region,date,consumption
Pays de la Loire,2013-09-26,2739
Pays de la Loire,2013-09-27,2695
Pays de la Loire,2013-09-28,2244
Pays de la Loire,2013-09-29,2015
Pays de la Loire,2013-09-30,2643
Pays de la Loire,2013-10-01,2752
Pays de la Loire,2013-10-02,2749
Pays de la Loire,2013-10-03,2748
Pays de la Loire,2013-10-04,2681
Pays de la Loire,2013-10-05,2195
Pays de la Loire,2013-10-06,1982
Pays de la Loire,2013-10-07,2627
Pays de la Loire,2013-10-08,2707
Pays de la Loire,2013-10-09,2741
Pays de la Loire,2013-10-10,2766
Pays de la Loire,2013-10-11,2841
Pays de la Loire,2013-10-12,2487
Pays de la Loire,2013-10-13,2426
Pays de la Loire,2013-10-14,2959
Pays de la Loire,2013-10-15,3063
Pays de la Loire,2013-10-16,2993
Pays de la Loire,2013-10-17,2936
Pays de la Loire,2013-10-18,2882
Pays de la Loire,2013-10-19,2402
Pays de la Loire,2013-10-20,2128
Pays de la Loire,2013-10-21,2774
Pays de la Loire,2013-10-22,2887
Pays de la Loire,2013-10-23,2863
Pays de la Loire,2013-10-24,2888
Pays de la Loire,2013-10-25,2855
Pays de la Loire,2013-10-26,2375
Pays de la Loire,2013-10-27,2228
Pays de la Loire,2013-10-28,2870
Pays de la Loire,2013-10-29,3094
Pays de la Loire,2013-10-30,3248
Pays de la Loire,2013-10-31,3262
Pays de la Loire,2013-11-01,2693
Pays de la Loire,2013-11-02,2531
Pays de la Loire,2013-11-03,2523
Pays de la Loire,2013-11-04,3162
Pays de la Loire,2013-11-05,3347
Pays de la Loire,2013-11-06,3182
Pays de la Loire,2013-11-07,3172
Pays de la Loire,2013-11-08,3163
Pays de la Loire,2013-11-09,2959
Pays de la Loire,2013-11-10,2607
Pays de la Loire,2013-11-11,2881
Pays de la Loire,2013-11-12,3366
Pays de la Loire,2013-11-13,3497
Pays de la Loire,2013-11-14,3789
Pays de la Loire,2013-11-15,3896
Pays de la Loire,2013-11-16,3467
Pays de la Loire,2013-11-17,3467
Pays de la Loire,2013-11-18,4048
Pays de la Loire,2013-11-19,4056
Pays de la Loire,2013-11-20,4422
Pays de la Loire,2013-11-21,4369
Pays de la Loire,2013-11-22,4399
Pays de la Loire,2013-11-23,3739
Pays de la Loire,2013-11-24,3508
Pays de la Loire,2013-11-25,4071
Pays de la Loire,2013-11-26,4084
Pays de la Loire,2013-11-27,4140
Pays de la Loire,2013-11-28,4482
Pays de la Loire,2013-11-29,4250
Pays de la Loire,2013-11-30,3513
Pays de la Loire,2013-12-01,3469
Pays de la Loire,2013-12-02,4218
Pays de la Loire,2013-12-03,4184
Pays de la Loire,2013-12-04,4547
Pays de la Loire,2013-12-05,4188
Pays de la Loire,2013-12-06,4020
Pays de la Loire,2013-12-07,3856
Pays de la Loire,2013-12-08,3767
Pays de la Loire,2013-12-09,4593
Pays de la Loire,2013-12-10,4774
Pays de la Loire,2013-12-11,4594
Pays de la Loire,2013-12-12,4551
Pays de la Loire,2013-12-13,4393
Pays de la Loire,2013-12-14,3749
Pays de la Loire,2013-12-15,3465
Pays de la Loire,2013-12-16,4006
Pays de la Loire,2013-12-17,4121
Pays de la Loire,2013-12-18,4004
Pays de la Loire,2013-12-19,3909
Pays de la Loire,2013-12-20,4038
Pays de la Loire,2013-12-21,3584
Pays de la Loire,2013-12-22,3145
Pays de la Loire,2013-12-23,3586
Pays de la Loire,2013-12-24,3429
Pays de la Loire,2013-12-25,3094
Pays de la Loire,2013-12-26,3629
Pays de la Loire,2013-12-27,3467
Pays de la Loire,2013-12-28,3306
Pays de la Loire,2013-12-29,3286
Pays de la Loire,2013-12-30,3761
Pays de la Loire,2013-12-31,3597
Pays de la Loire,2014-01-01,3265
Pays de la Loire,2014-01-02,3508
Pays de la Loire,2014-01-03,3544
Pays de la Loire,2014-01-04,3420
Pays de la Loire,2014-01-05,3377
Pays de la Loire,2014-01-06,3778
Pays de la Loire,2014-01-07,3781
Pays de la Loire,2014-01-08,3790
Pays de la Loire,2014-01-09,3853
Pays de la Loire,2014-01-10,4025
Pays de la Loire,2014-01-11,3424
Pays de la Loire,2014-01-12,3266
Pays de la Loire,2014-01-13,3896
Pays de la Loire,2014-01-14,4129
Pays de la Loire,2014-01-15,4043
Pays de la Loire,2014-01-16,3970
Pays de la Loire,2014-01-17,3958
Pays de la Loire,2014-01-18,3527
Pays de la Loire,2014-01-19,3481
Pays de la Loire,2014-01-20,4307
Pays de la Loire,2014-01-21,4435
Pays de la Loire,2014-01-22,4152
Pays de la Loire,2014-01-23,4284
Pays de la Loire,2014-01-24,4128
Pays de la Loire,2014-01-25,3301
Pays de la Loire,2014-01-26,3269
Pays de la Loire,2014-01-27,4233
Pays de la Loire,2014-01-28,4448
Pays de la Loire,2014-01-29,4367
Pays de la Loire,2014-01-30,4267
Pays de la Loire,2014-01-31,4534
Pays de la Loire,2014-02-01,3657
Pays de la Loire,2014-02-02,3560
Pays de la Loire,2014-02-03,4213
Pays de la Loire,2014-02-04,4237
Pays de la Loire,2014-02-05,4258
Pays de la Loire,2014-02-06,4181
Pays de la Loire,2014-02-07,3928
Pays de la Loire,2014-02-08,3572
Pays de la Loire,2014-02-09,3604
Pays de la Loire,2014-02-10,4082
Pays de la Loire,2014-02-11,4382
Pays de la Loire,2014-02-12,4419
Pays de la Loire,2014-02-13,4277
Pays de la Loire,2014-02-14,4130
Pays de la Loire,2014-02-15,3525
Pays de la Loire,2014-02-16,3374
Pays de la Loire,2014-02-17,3874
Pays de la Loire,2014-02-18,3997
Pays de la Loire,2014-02-19,3908
Pays de la Loire,2014-02-20,3849
Pays de la Loire,2014-02-21,3943
Pays de la Loire,2014-02-22,3432
Pays de la Loire,2014-02-23,3087
Pays de la Loire,2014-02-24,3660
Pays de la Loire,2014-02-25,3907
Pays de la Loire,2014-02-26,4000
Pays de la Loire,2014-02-27,3979
Pays de la Loire,2014-02-28,4069
Pays de la Loire,2014-03-01,3638
Pays de la Loire,2014-03-02,3417
Pays de la Loire,2014-03-03,3986
Pays de la Loire,2014-03-04,3899
Pays de la Loire,2014-03-05,3709
Pays de la Loire,2014-03-06,3769
Pays de la Loire,2014-03-07,3676
Pays de la Loire,2014-03-08,3011
Pays de la Loire,2014-03-09,2631
Pays de la Loire,2014-03-10,3197
Pays de la Loire,2014-03-11,3240
Pays de la Loire,2014-03-12,3295
Pays de la Loire,2014-03-13,3333
Pays de la Loire,2014-03-14,3267
Pays de la Loire,2014-03-15,2856
Pays de la Loire,2014-03-16,2634
Pays de la Loire,2014-03-17,3265
Pays de la Loire,2014-03-18,3559
Pays de la Loire,2014-03-19,3426
Pays de la Loire,2014-03-20,3335
Pays de la Loire,2014-03-21,3263
Pays de la Loire,2014-03-22,3011
Pays de la Loire,2014-03-23,3004
Pays de la Loire,2014-03-24,3730
Pays de la Loire,2014-03-25,3701
Pays de la Loire,2014-03-26,3656
Pays de la Loire,2014-03-27,3929
Pays de la Loire,2014-03-28,3743
Pays de la Loire,2014-03-29,2973
Pays de la Loire,2014-03-30,2682
Pays de la Loire,2014-03-31,3135
Pays de la Loire,2014-04-01,3115
Pays de la Loire,2014-04-02,3031
Pays de la Loire,2014-04-03,3146
Pays de la Loire,2014-04-04,3104
Pays de la Loire,2014-04-05,2724
Pays de la Loire,2014-04-06,2416
Pays de la Loire,2014-04-07,2987
Pays de la Loire,2014-04-08,3164
Pays de la Loire,2014-04-09,3203
Pays de la Loire,2014-04-10,3103
Pays de la Loire,2014-04-11,2992
Pays de la Loire,2014-04-12,2519
Pays de la Loire,2014-04-13,2350
Pays de la Loire,2014-04-14,2988
Pays de la Loire,2014-04-15,3053
Pays de la Loire,2014-04-16,3036
Pays de la Loire,2014-04-17,3033
Pays de la Loire,2014-04-18,2932
Pays de la Loire,2014-04-19,2605
Pays de la Loire,2014-04-20,2444
Pays de la Loire,2014-04-21,2482
Pays de la Loire,2014-04-22,3019
Pays de la Loire,2014-04-23,3147
Pays de la Loire,2014-04-24,3204
Pays de la Loire,2014-04-25,3064
Pays de la Loire,2014-04-26,2599
Pays de la Loire,2014-04-27,2503
Pays de la Loire,2014-04-28,3095
Pays de la Loire,2014-04-29,3174
Pays de la Loire,2014-04-30,3075
Pays de la Loire,2014-05-01,2321
Pays de la Loire,2014-05-02,2695
Pays de la Loire,2014-05-03,2476
Pays de la Loire,2014-05-04,2270
Pays de la Loire,2014-05-05,2769
Pays de la Loire,2014-05-06,2813
Pays de la Loire,2014-05-07,2830
Pays de la Loire,2014-05-08,2347
Pays de la Loire,2014-05-09,2566
Pays de la Loire,2014-05-10,2368
Pays de la Loire,2014-05-11,2226
Pays de la Loire,2014-05-12,2916
Pays de la Loire,2014-05-13,2991
Pays de la Loire,2014-05-14,2942
Pays de la Loire,2014-05-15,2859
Pays de la Loire,2014-05-16,2786
Pays de la Loire,2014-05-17,2266
Pays de la Loire,2014-05-18,2034
Pays de la Loire,2014-05-19,2632
Pays de la Loire,2014-05-20,2726
Pays de la Loire,2014-05-21,2826
Pays de la Loire,2014-05-22,2800
Pays de la Loire,2014-05-23,2823
Pays de la Loire,2014-05-24,2355
Pays de la Loire,2014-05-25,2161
Pays de la Loire,2014-05-26,2767
Pays de la Loire,2014-05-27,2796
Pays de la Loire,2014-05-28,2793
Pays de la Loire,2014-05-29,2190
Pays de la Loire,2014-05-30,2382
Pays de la Loire,2014-05-31,2183
Pays de la Loire,2014-06-01,2012
Pays de la Loire,2014-06-02,2671
Pays de la Loire,2014-06-03,2761
Pays de la Loire,2014-06-04,2747
Pays de la Loire,2014-06-05,2762
Pays de la Loire,2014-06-06,2705
Pays de la Loire,2014-06-07,2231
Pays de la Loire,2014-06-08,1983
Pays de la Loire,2014-06-09,2089
Pays de la Loire,2014-06-10,2672
Pays de la Loire,2014-06-11,2709
Pays de la Loire,2014-06-12,2740
Pays de la Loire,2014-06-13,2694
Pays de la Loire,2014-06-14,2193
Pays de la Loire,2014-06-15,1977
Pays de la Loire,2014-06-16,2605
Pays de la Loire,2014-06-17,2695
Pays de la Loire,2014-06-18,2706
Pays de la Loire,2014-06-19,2709
Pays de la Loire,2014-06-20,2668
Pays de la Loire,2014-06-21,2240
Pays de la Loire,2014-06-22,2042
Pays de la Loire,2014-06-23,2687
Pays de la Loire,2014-06-24,2801
Pays de la Loire,2014-06-25,2805
Pays de la Loire,2014-06-26,2793
Pays de la Loire,2014-06-27,2721
Pays de la Loire,2014-06-28,2254
Pays de la Loire,2014-06-29,1999
Pays de la Loire,2014-06-30,2637
Pays de la Loire,2014-07-01,2740
Pays de la Loire,2014-07-02,2760
Pays de la Loire,2014-07-03,2812
Pays de la Loire,2014-07-04,2732
Pays de la Loire,2014-07-05,2259
Pays de la Loire,2014-07-06,2025
Pays de la Loire,2014-07-07,2630
Pays de la Loire,2014-07-08,2731
Pays de la Loire,2014-07-09,2741
Pays de la Loire,2014-07-10,2773
Pays de la Loire,2014-07-11,2736
Pays de la Loire,2014-07-12,2275
Pays de la Loire,2014-07-13,2030
Pays de la Loire,2014-07-14,2047
Pays de la Loire,2014-07-15,2718
Pays de la Loire,2014-07-16,2842
Pays de la Loire,2014-07-17,2887
Pays de la Loire,2014-07-18,2783
Pays de la Loire,2014-07-19,2249
Pays de la Loire,2014-07-20,2001
Pays de la Loire,2014-07-21,2614
Pays de la Loire,2014-07-22,2714
Pays de la Loire,2014-07-23,2750
Pays de la Loire,2014-07-24,2779
Pays de la Loire,2014-07-25,2681
Pays de la Loire,2014-07-26,2229
Pays de la Loire,2014-07-27,1971
Pays de la Loire,2014-07-28,2505
Pays de la Loire,2014-07-29,2594
Pays de la Loire,2014-07-30,2617
Pays de la Loire,2014-07-31,2629
Pays de la Loire,2014-08-01,2532
Pays de la Loire,2014-08-02,2114
Pays de la Loire,2014-08-03,1890
Pays de la Loire,2014-08-04,2301
Pays de la Loire,2014-08-05,2406
Pays de la Loire,2014-08-06,2432
Pays de la Loire,2014-08-07,2425
Pays de la Loire,2014-08-08,2388
Pays de la Loire,2014-08-09,2050
Pays de la Loire,2014-08-10,1839
Pays de la Loire,2014-08-11,2252
Pays de la Loire,2014-08-12,2334
Pays de la Loire,2014-08-13,2358
Pays de la Loire,2014-08-14,2302
Pays de la Loire,2014-08-15,1955
Pays de la Loire,2014-08-16,1970
Pays de la Loire,2014-08-17,1838
Pays de la Loire,2014-08-18,2300
Pays de la Loire,2014-08-19,2383
Pays de la Loire,2014-08-20,2378
Pays de la Loire,2014-08-21,2421
Pays de la Loire,2014-08-22,2427
Pays de la Loire,2014-08-23,2088
Pays de la Loire,2014-08-24,1928
Pays de la Loire,2014-08-25,2550
Pays de la Loire,2014-08-26,2625
Pays de la Loire,2014-08-27,2667
Pays de la Loire,2014-08-28,2664
Pays de la Loire,2014-08-29,2574
Pays de la Loire,2014-08-30,2150
Pays de la Loire,2014-08-31,1961
Pays de la Loire,2014-09-01,2560
Pays de la Loire,2014-09-02,2638
Pays de la Loire,2014-09-03,2651
Pays de la Loire,2014-09-04,2678
Pays de la Loire,2014-09-05,2631
Pays de la Loire,2014-09-06,2160
Pays de la Loire,2014-09-07,1971
Pays de la Loire,2014-09-08,2623
Pays de la Loire,2014-09-09,2725
Pays de la Loire,2014-09-10,2686
Pays de la Loire,2014-09-11,2663
Pays de la Loire,2014-09-12,2609
Pays de la Loire,2014-09-13,2155
Pays de la Loire,2014-09-14,1964
Pays de la Loire,2014-09-15,2627
Pays de la Loire,2014-09-16,2710
Pays de la Loire,2014-09-17,2744
Pays de la Loire,2014-09-18,2757
Pays de la Loire,2014-09-19,2681
Pays de la Loire,2014-09-20,2189
Pays de la Loire,2014-09-21,1995
Pays de la Loire,2014-09-22,2577
Pays de la Loire,2014-09-23,2656
Pays de la Loire,2014-09-24,2680
Pays de la Loire,2014-09-25,2688
Pays de la Loire,2014-09-26,2624
Pays de la Loire,2014-09-27,2155
Pays de la Loire,2014-09-28,1982
Pays de la Loire,2014-09-29,2637
Pays de la Loire,2014-09-30,2721
Pays de la Loire,2014-10-01,2707
Pays de la Loire,2014-10-02,2721
Pays de la Loire,2014-10-03,2678
Pays de la Loire,2014-10-04,2183
Pays de la Loire,2014-10-05,1983
Pays de la Loire,2014-10-06,2738
Pays de la Loire,2014-10-07,2813
Pays de la Loire,2014-10-08,2848
Pays de la Loire,2014-10-09,2773
Pays de la Loire,2014-10-10,2760
Pays de la Loire,2014-10-11,2301
Pays de la Loire,2014-10-12,2158
Pays de la Loire,2014-10-13,2731
Pays de la Loire,2014-10-14,2873
Pays de la Loire,2014-10-15,2894
Pays de la Loire,2014-10-16,2871
Pays de la Loire,2014-10-17,2790
Pays de la Loire,2014-10-18,2253
Pays de la Loire,2014-10-19,2048
Pays de la Loire,2014-10-20,2718
Pays de la Loire,2014-10-21,2832
Pays de la Loire,2014-10-22,2944
Pays de la Loire,2014-10-23,3027
Pays de la Loire,2014-10-24,2904
Pays de la Loire,2014-10-25,2411
Pays de la Loire,2014-10-26,2278
Pays de la Loire,2014-10-27,2876
Pays de la Loire,2014-10-28,2975
Pays de la Loire,2014-10-29,3002
Pays de la Loire,2014-10-30,2910
Pays de la Loire,2014-10-31,2813
Pays de la Loire,2014-11-01,2299
Pays de la Loire,2014-11-02,2234
Pays de la Loire,2014-11-03,3069
Pays de la Loire,2014-11-04,3218
Pays de la Loire,2014-11-05,3417
Pays de la Loire,2014-11-06,3637
Pays de la Loire,2014-11-07,3310
Pays de la Loire,2014-11-08,2910
Pays de la Loire,2014-11-09,2641
Pays de la Loire,2014-11-10,3110
Pays de la Loire,2014-11-11,2902
Pays de la Loire,2014-11-12,3359
Pays de la Loire,2014-11-13,3409
Pays de la Loire,2014-11-14,3294
Pays de la Loire,2014-11-15,2905
Pays de la Loire,2014-11-16,2807
Pays de la Loire,2014-11-17,3470
Pays de la Loire,2014-11-18,3583
Pays de la Loire,2014-11-19,3655
Pays de la Loire,2014-11-20,3646
Pays de la Loire,2014-11-21,3501
Pays de la Loire,2014-11-22,2875
Pays de la Loire,2014-11-23,2652
Pays de la Loire,2014-11-24,3459
Pays de la Loire,2014-11-25,3500
Pays de la Loire,2014-11-26,3397
Pays de la Loire,2014-11-27,3560
Pays de la Loire,2014-11-28,3418
Pays de la Loire,2014-11-29,2863
Pays de la Loire,2014-11-30,2774
Pays de la Loire,2014-12-01,3570
Pays de la Loire,2014-12-02,3851
Pays de la Loire,2014-12-03,3909
Pays de la Loire,2014-12-04,4256
Pays de la Loire,2014-12-05,4202
Pays de la Loire,2014-12-06,3723
Pays de la Loire,2014-12-07,3731
Pays de la Loire,2014-12-08,4212
Pays de la Loire,2014-12-09,4419
Pays de la Loire,2014-12-10,3873
Pays de la Loire,2014-12-11,3741
Pays de la Loire,2014-12-12,3773
Pays de la Loire,2014-12-13,3485
Pays de la Loire,2014-12-14,3735
Pays de la Loire,2014-12-15,4379
Pays de la Loire,2014-12-16,4016
Pays de la Loire,2014-12-17,3910
Pays de la Loire,2014-12-18,3672
Pays de la Loire,2014-12-19,3615
Pays de la Loire,2014-12-20,3323
Pays de la Loire,2014-12-21,3150
Pays de la Loire,2014-12-22,3594
Pays de la Loire,2014-12-23,3654
Pays de la Loire,2014-12-24,3277
Pays de la Loire,2014-12-25,2921
Pays de la Loire,2014-12-26,3602
Pays de la Loire,2014-12-27,3331
Pays de la Loire,2014-12-28,3622
Pays de la Loire,2014-12-29,4536
Pays de la Loire,2014-12-30,4456
Pays de la Loire,2014-12-31,4519
Pays de la Loire,2015-01-01,4126
Pays de la Loire,2015-01-02,3942
Pays de la Loire,2015-01-03,3485
Pays de la Loire,2015-01-04,3130
Pays de la Loire,2015-01-05,4005
Pays de la Loire,2015-01-06,4241
Pays de la Loire,2015-01-07,4261
Pays de la Loire,2015-01-08,4016
Pays de la Loire,2015-01-09,3848
Pays de la Loire,2015-01-10,3188
Pays de la Loire,2015-01-11,3210
Pays de la Loire,2015-01-12,3877
Pays de la Loire,2015-01-13,3871
Pays de la Loire,2015-01-14,4002
Pays de la Loire,2015-01-15,4037
Pays de la Loire,2015-01-16,4112
Pays de la Loire,2015-01-17,3884
Pays de la Loire,2015-01-18,3805
Pays de la Loire,2015-01-19,4417
Pays de la Loire,2015-01-20,4807
Pays de la Loire,2015-01-21,4753
Pays de la Loire,2015-01-22,4815
Pays de la Loire,2015-01-23,4953
Pays de la Loire,2015-01-24,4271
Pays de la Loire,2015-01-25,4059
Pays de la Loire,2015-01-26,4266
Pays de la Loire,2015-01-27,4233
Pays de la Loire,2015-01-28,4209
Pays de la Loire,2015-01-29,4296
Pays de la Loire,2015-01-30,4379
Pays de la Loire,2015-01-31,3968
Pays de la Loire,2015-02-01,3856
Pays de la Loire,2015-02-02,4630
Pays de la Loire,2015-02-03,4786
Pays de la Loire,2015-02-04,4818
Pays de la Loire,2015-02-05,4852
Pays de la Loire,2015-02-06,5094
Pays de la Loire,2015-02-07,4533
Pays de la Loire,2015-02-08,3976
Pays de la Loire,2015-02-09,4433
Pays de la Loire,2015-02-10,4557
Pays de la Loire,2015-02-11,4475
Pays de la Loire,2015-02-12,4485
Pays de la Loire,2015-02-13,4284
Pays de la Loire,2015-02-14,3624
Pays de la Loire,2015-02-15,3454
Pays de la Loire,2015-02-16,4250
Pays de la Loire,2015-02-17,4203
Pays de la Loire,2015-02-18,4241
Pays de la Loire,2015-02-19,4347
Pays de la Loire,2015-02-20,4212
Pays de la Loire,2015-02-21,3761
Pays de la Loire,2015-02-22,3718
Pays de la Loire,2015-02-23,4001
Pays de la Loire,2015-02-24,4235
Pays de la Loire,2015-02-25,4039
Pays de la Loire,2015-02-26,3946
Pays de la Loire,2015-02-27,3999
Pays de la Loire,2015-02-28,3631
Pays de la Loire,2015-03-01,3075
Pays de la Loire,2015-03-02,3688
Pays de la Loire,2015-03-03,3910
Pays de la Loire,2015-03-04,4037
Pays de la Loire,2015-03-05,4072
Pays de la Loire,2015-03-06,3895
Pays de la Loire,2015-03-07,3305
Pays de la Loire,2015-03-08,3034
Pays de la Loire,2015-03-09,3500
Pays de la Loire,2015-03-10,3604
Pays de la Loire,2015-03-11,3453
Pays de la Loire,2015-03-12,3483
Pays de la Loire,2015-03-13,3622
Pays de la Loire,2015-03-14,3372
Pays de la Loire,2015-03-15,3268
Pays de la Loire,2015-03-16,3822
Pays de la Loire,2015-03-17,3613
Pays de la Loire,2015-03-18,3488
Pays de la Loire,2015-03-19,3560
Pays de la Loire,2015-03-20,3930
Pays de la Loire,2015-03-21,3371
Pays de la Loire,2015-03-22,3275
Pays de la Loire,2015-03-23,3771
Pays de la Loire,2015-03-24,3947
Pays de la Loire,2015-03-25,3990
Pays de la Loire,2015-03-26,3995
Pays de la Loire,2015-03-27,3898
Pays de la Loire,2015-03-28,3138
Pays de la Loire,2015-03-29,2966
Pays de la Loire,2015-03-30,3444
Pays de la Loire,2015-03-31,3426
Pays de la Loire,2015-04-01,3559
Pays de la Loire,2015-04-02,3592
Pays de la Loire,2015-04-03,3538
Pays de la Loire,2015-04-04,3054
Pays de la Loire,2015-04-05,2906
Pays de la Loire,2015-04-06,2927
Pays de la Loire,2015-04-07,3338
Pays de la Loire,2015-04-08,3275
Pays de la Loire,2015-04-09,3123
Pays de la Loire,2015-04-10,3017
Pays de la Loire,2015-04-11,2628
Pays de la Loire,2015-04-12,2373
Pays de la Loire,2015-04-13,2863
Pays de la Loire,2015-04-14,2828
Pays de la Loire,2015-04-15,2743
Pays de la Loire,2015-04-16,2750
Pays de la Loire,2015-04-17,2748
Pays de la Loire,2015-04-18,2377
Pays de la Loire,2015-04-19,2190
Pays de la Loire,2015-04-20,2763
Pays de la Loire,2015-04-21,2782
Pays de la Loire,2015-04-22,2733
Pays de la Loire,2015-04-23,2709
Pays de la Loire,2015-04-24,2729
Pays de la Loire,2015-04-25,2299
Pays de la Loire,2015-04-26,2171
Pays de la Loire,2015-04-27,2824
Pays de la Loire,2015-04-28,3015
Pays de la Loire,2015-04-29,3073
Pays de la Loire,2015-04-30,3159
Pays de la Loire,2015-05-01,2482
Pays de la Loire,2015-05-02,2565
Pays de la Loire,2015-05-03,2345
Pays de la Loire,2015-05-04,2890
Pays de la Loire,2015-05-05,2856
Pays de la Loire,2015-05-06,2919
Pays de la Loire,2015-05-07,2940
Pays de la Loire,2015-05-08,2382
Pays de la Loire,2015-05-09,2279
Pays de la Loire,2015-05-10,2056
Pays de la Loire,2015-05-11,2636
Pays de la Loire,2015-05-12,2671
Pays de la Loire,2015-05-13,2660
Pays de la Loire,2015-05-14,2162
Pays de la Loire,2015-05-15,2413
Pays de la Loire,2015-05-16,2246
Pays de la Loire,2015-05-17,2033
Pays de la Loire,2015-05-18,2668
Pays de la Loire,2015-05-19,2806
Pays de la Loire,2015-05-20,2867
Pays de la Loire,2015-05-21,2862
Pays de la Loire,2015-05-22,2752
Pays de la Loire,2015-05-23,2249
Pays de la Loire,2015-05-24,1991
Pays de la Loire,2015-05-25,2099
Pays de la Loire,2015-05-26,2636
Pays de la Loire,2015-05-27,2696
Pays de la Loire,2015-05-28,2712
Pays de la Loire,2015-05-29,2646
Pays de la Loire,2015-05-30,2177
Pays de la Loire,2015-05-31,2029
Pays de la Loire,2015-06-01,2626
Pays de la Loire,2015-06-02,2729
Pays de la Loire,2015-06-03,2717
Pays de la Loire,2015-06-04,2750
Pays de la Loire,2015-06-05,2699
Pays de la Loire,2015-06-06,2159
Pays de la Loire,2015-06-07,1951
Pays de la Loire,2015-06-08,2556
Pays de la Loire,2015-06-09,2639
Pays de la Loire,2015-06-10,2666
Pays de la Loire,2015-06-11,2715
Pays de la Loire,2015-06-12,2655
Pays de la Loire,2015-06-13,2128
Pays de la Loire,2015-06-14,1960
Pays de la Loire,2015-06-15,2579
Pays de la Loire,2015-06-16,2623
Pays de la Loire,2015-06-17,2620
Pays de la Loire,2015-06-18,2678
Pays de la Loire,2015-06-19,2576
Pays de la Loire,2015-06-20,2147
Pays de la Loire,2015-06-21,1954
Pays de la Loire,2015-06-22,2566
Pays de la Loire,2015-06-23,2649
Pays de la Loire,2015-06-24,2683
Pays de la Loire,2015-06-25,2728
Pays de la Loire,2015-06-26,2698
Pays de la Loire,2015-06-27,2213
Pays de la Loire,2015-06-28,2008
Pays de la Loire,2015-06-29,2674
Pays de la Loire,2015-06-30,2792
Pays de la Loire,2015-07-01,2771
Pays de la Loire,2015-07-02,2774
Pays de la Loire,2015-07-03,2780
Pays de la Loire,2015-07-04,2313
Pays de la Loire,2015-07-05,2026
Pays de la Loire,2015-07-06,2665
Pays de la Loire,2015-07-07,2784
Pays de la Loire,2015-07-08,2752
Pays de la Loire,2015-07-09,2777
Pays de la Loire,2015-07-10,2754
Pays de la Loire,2015-07-11,2260
Pays de la Loire,2015-07-12,2032
Pays de la Loire,2015-07-13,2418
Pays de la Loire,2015-07-14,2185
Pays de la Loire,2015-07-15,2731
Pays de la Loire,2015-07-16,2979
Pays de la Loire,2015-07-17,2772
Pays de la Loire,2015-07-18,2301
Pays de la Loire,2015-07-19,2043
Pays de la Loire,2015-07-20,2705
Pays de la Loire,2015-07-21,2797
Pays de la Loire,2015-07-22,2759
Pays de la Loire,2015-07-23,2750
Pays de la Loire,2015-07-24,2681
Pays de la Loire,2015-07-25,2184
Pays de la Loire,2015-07-26,2011
Pays de la Loire,2015-07-27,2516
Pays de la Loire,2015-07-28,2641
Pays de la Loire,2015-07-29,2575
Pays de la Loire,2015-07-30,2586
Pays de la Loire,2015-07-31,2509
Pays de la Loire,2015-08-01,2161
Pays de la Loire,2015-08-02,1960
Pays de la Loire,2015-08-03,2409
Pays de la Loire,2015-08-04,2447
Pays de la Loire,2015-08-05,2461
Pays de la Loire,2015-08-06,2463
Pays de la Loire,2015-08-07,2454
Pays de la Loire,2015-08-08,2146
Pays de la Loire,2015-08-09,1932
Pays de la Loire,2015-08-10,2332
Pays de la Loire,2015-08-11,2422
Pays de la Loire,2015-08-12,2444
Pays de la Loire,2015-08-13,2355
Pays de la Loire,2015-08-14,2293
Pays de la Loire,2015-08-15,1947
Pays de la Loire,2015-08-16,1855
Pays de la Loire,2015-08-17,2314
Pays de la Loire,2015-08-18,2434
Pays de la Loire,2015-08-19,2443
Pays de la Loire,2015-08-20,2471
Pays de la Loire,2015-08-21,2491
Pays de la Loire,2015-08-22,2176
Pays de la Loire,2015-08-23,1917
Pays de la Loire,2015-08-24,2468
Pays de la Loire,2015-08-25,2605
Pays de la Loire,2015-08-26,2635
Pays de la Loire,2015-08-27,2707
Pays de la Loire,2015-08-28,2603
Pays de la Loire,2015-08-29,2209
Pays de la Loire,2015-08-30,2020
Pays de la Loire,2015-08-31,2629
Pays de la Loire,2015-09-01,2653
Pays de la Loire,2015-09-02,2650
Pays de la Loire,2015-09-03,2666
Pays de la Loire,2015-09-04,2772
Pays de la Loire,2015-09-05,2163
Pays de la Loire,2015-09-06,1986
Pays de la Loire,2015-09-07,2598
Pays de la Loire,2015-09-08,2680
Pays de la Loire,2015-09-09,2690
Pays de la Loire,2015-09-10,2703
Pays de la Loire,2015-09-11,2663
Pays de la Loire,2015-09-12,2192
Pays de la Loire,2015-09-13,2045
Pays de la Loire,2015-09-14,2634
Pays de la Loire,2015-09-15,2755
Pays de la Loire,2015-09-16,2783
Pays de la Loire,2015-09-17,2734
Pays de la Loire,2015-09-18,2687
Pays de la Loire,2015-09-19,2230
Pays de la Loire,2015-09-20,2040
Pays de la Loire,2015-09-21,2633
Pays de la Loire,2015-09-22,2729
Pays de la Loire,2015-09-23,2751
Pays de la Loire,2015-09-24,2781
Pays de la Loire,2015-09-25,2713
Pays de la Loire,2015-09-26,2266
Pays de la Loire,2015-09-27,2090
Pays de la Loire,2015-09-28,2684
Pays de la Loire,2015-09-29,2752
Pays de la Loire,2015-09-30,2775
Pays de la Loire,2015-10-01,2809
